00200441;       9.2950;     107.6743;       2.4909
00200442;       9.3662;      71.5134;       1.5921
00200443;       9.3691;      -6.7834;       3.0570
00200444;       9.3700;      67.3854;       2.7287
00200445;       9.3736;     -35.8348;       3.4790
00200446;       9.3772;      18.0935;       2.1314
00200447;       9.3956;     -19.4103;       3.5383
00200448;       9.4179;      13.6840;       1.4998
00200449;       9.4235;      14.6827;       1.8337
00200450;       9.4437;     123.9881;       3.1236
00200451;       9.4541;      23.7165;       2.1654
00200452;       9.5208;       5.7806;       2.5162
00200453;       9.5275;      12.7200;       1.8234
00200454;       9.5297;     101.7847;       1.8144
00200455;       9.5495;      -8.9579;       3.1718
00200456;       9.5514;     -25.7060;       3.4933
00200457;       9.5757;      68.5188;       2.6507
00200458;       9.6092;     -41.4562;       3.4252
00200459;       9.6222;      18.5222;       2.1262
00200460;       9.6390;      14.1243;       1.4990
00200461;       9.6515;     -18.9902;       3.5416
00200462;       9.6792;      24.1608;       2.1657
00200463;       9.6870;      -6.9820;       3.0810
00200464;       9.6982;     107.9668;       2.4893
00200465;       9.6987;      90.8989;       1.5637
00200466;       9.7007;       8.3325;       2.4322
00200467;       9.7040;      15.0900;       1.8344
00200468;       9.7157;      66.2187;       1.9998
00200469;       9.7703;      13.1472;       1.8137
00200470;       9.7825;      -7.0409;       3.0904
00200471;       9.8256;     -36.0435;       3.4862
00200472;       9.8530;     124.2724;       3.1223
00200473;       9.8550;      67.4914;       2.7166
00200474;       9.8602;      14.5645;       1.4982
00200475;       9.8613;      71.4775;       1.5768
00200476;       9.8702;      18.9493;       2.1212
00200477;       9.9023;      24.6060;       2.1660
00200478;       9.9074;     -18.5700;       3.5449
00200479;       9.9550;     102.0443;       1.8184
00200480;       9.9596;      15.5134;       1.8345
00200481;       9.9653;      -9.2180;       3.2112
00200482;       9.9823;     -25.9434;       3.4920
00200483;       9.9978;       5.6724;       2.5200
00200484;      -0.0064;      12.3155;       2.3093
00200485;      -0.0174;      64.9463;       3.7913
00200486;      -0.0263;      72.3309;       1.9261
00200487;      -0.0308;      -2.9628;       2.6945
00200488;      -0.0716;     -31.3530;       3.3105
00200489;      -0.0725;      61.5411;       2.0926
00200490;      -0.0776;       2.5523;       2.5673
00200491;      -0.0850;     102.0328;       2.5078
00200492;      -0.1123;      86.0523;       1.6415
00200493;      -0.1270;      -0.8090;       2.6610
00200494;      -0.1551;      68.7867;       3.9879
00200495;      -0.2746;     -36.7497;       3.2438
00200496;      -0.2872;      96.9338;       1.7176
00200497;      -0.3017;      14.3719;       1.6874
00200498;      -0.3435;     117.1162;       3.1464
00200499;      -0.3495;      12.9144;       2.2991
00200500;      -0.3710;      65.2878;       3.8533
00200501;      -0.3777;      15.2886;       2.1410
00200502;      -0.4124;      -0.4118;       2.6577
00200503;      -0.4494;      -2.7044;       2.6872
00200504;      -0.4497;      61.8658;       2.0983
00200505;      -0.5042;      12.3170;       2.3240
